ID#,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
3979,47301,4561,4,0,0,1464
3980,60854,5240,5,0,0,1457
3981,11680,1460,3,0,0,1459
3982,13942,5822,12,0,0,1458
3983,24917,3948,14,0,0,1457
3984,131125,4993,11,50,1,1443
3985,19640,935,3,0,0,1451
3986,31611,4030,12,0,0,1457
3987,16014,0,0,0,0,1450
3988,16063,2330,9,0,0,1447
3989,91605,37840,18,0,0,1444
3990,26504,10599,29,1000,7,1445
3991,62907,3200,3,200,1,1431
3992,12532,2069,9,0,0,1445
3993,52584,2500,1,0,0,1439
3994,20954,375,3,0,0,1438
3995,35185,5957,7,0,0,1439
3996,72297,16241,16,0,0,1587
3997,58387,14581,39,0,0,1435
3998,9128,0,0,0,0,1424
3999,37520,19924,6,0,0,1432
4000,9399,2125,10,0,0,1430
4001,10071,27701,16,0,0,1421
4002,57793,20959,15,1198,3,1424
4003,28867,19169,28,0,0,1425
4004,1010,0,0,0,0,1423
4005,11463,339,4,0,0,1425
4006,26173,305,1,0,0,1418
4007,404,550,3,0,0,1418
4008,59017,34746,25,0,0,1418
4009,34235,18910,7,250,1,1415
4010,11933,249,3,79,1,1412
4011,5000,2125,3,0,0,1412
4012,2622,1625,6,0,0,1404
4013,11310,5021,2,0,0,1409
4014,39142,14981,28,0,0,1408
4015,11181,929,12,0,0,1407
4016,3974,365,3,0,0,1397
4017,18476,8525,4,200,1,1403
4018,64385,981,5,0,0,1395
4019,73597,25447,8,0,0,1402
4020,54899,500,1,500,1,1401
4021,3016,0,0,0,0,1398
